,stock_number,stock_id,stock_name,stock_pinyin,stock_abbr
6584,688607,sh688607,康众医疗,kangzhongyiliao,kzyl
6585,605303,sh605303,园林股份,yuanlingufen,ylgf
6586,300939,sz300939,秋田微,qiutianwei,qtw
6587,300940,sz300940,南极光,nanjiguang,njg
6588,300938,sz300938,信测标准,xincebiaozhun,xcbz
6599,003037,sz003037,三和管桩,sanheguanzhuang,shgz
6600,688687,sh688687,凯因科技,kaiyinkeji,kykj
6601,600916,sh600916,中国黄金,zhongguohuangjin,zghj
6602,688059,sh688059,华锐精密,huaruijingmi,hrjm
6603,605337,sh605337,李子园,liziyuan,lzy
6604,688665,sh688665,四方光电,sifangguangdian,sfgd
6605,688070,sh688070,纵横股份,zonghenggufen,zhgf
6606,300941,sz300941,创识科技,chuangshikeji,cskj
6607,605077,sh605077,华康股份,huakanggufen,hkgf
6609,300945,sz300945,曼卡龙,mankalong,mkl
6610,300943,sz300943,春晖智控,chunhuizhikong,chzk
6611,300942,sz300942,易瑞生物,yiruishengwu,yrsw
6612,003038,sz003038,鑫铂股份,xinbogufen,xbgf
6613,605081,sh605081,太和水,taiheshui,ths
6614,300946,sz300946,恒而达,hengerda,hed
6615,688619,sh688619,罗普特,luopute,lpt
6616,605133,sh605133,嵘泰股份,rongtaigufen,rtgf
6618,300947,sz300947,德必集团,debijituan,dbjt
6619,688677,sh688677,海泰新光,haitaixinguang,htxg
6620,300948,sz300948,冠中生态,guanzhongshengtai,gzst
6621,688183,sh688183,生益电子,shengyidianzi,sydz
6622,605268,sh605268,王力安防,wanglianfang,wlaf
6623,605298,sh605298,必得科技,bideikeji,bdkj
6624,605060,sh605060,联德股份,liandegufen,ldgf
6625,688696,sh688696,极米科技,jimikeji,jmkj
6626,688079,sh688079,美迪凯,meidikai,mdk
6627,300949,sz300949,奥雅设计,aoyasheji,aysj
6629,300950,sz300950,德固特,degute,dgt
6633,003039,sz003039,顺控发展,shunkongfazhan,skfz
6634,300951,sz300951,博硕科技,boshuokeji,bskj
6635,605208,sh605208,永茂泰,yongmaotai,ymt
6636,603759,sh603759,海天股份,haitiangufen,htgf
6637,688676,sh688676,金盘科技,jinpankeji,jpkj
6638,688328,sh688328,深科达,shenkeda,skd
6639,605122,sh605122,四方新材,sifangxincai,sfxc
6640,688083,sh688083,中望软件,zhongwangruanjian,zwrj
6641,688667,sh688667,菱电电控,lingdiandiankong,lddk
6642,300952,sz300952,恒辉安防,henghuianfang,hhaf
6645,688316,sh688316,青云科技,qingyunkeji,qykj
6646,300953,sz300953,震裕科技,zhenyukeji,zykj
6647,688616,sh688616,西力科技,xilikeji,xlkj
6648,688456,sh688456,有研粉材,youyanfencai,yyfc
6650,003040,sz003040,楚天龙,chutianlong,ctl
6651,688092,sh688092,爱科科技,aikekeji,akkj
6652,605389,sh605389,长龄液压,zhanglingyeya,zlyy
6653,605286,sh605286,同力日升,tonglirisheng,tlrs
6654,688329,sh688329,艾隆科技,ailongkeji,alkj
6655,688609,sh688609,九联科技,jiuliankeji,jlkj
6656,002075,sz002075,沙钢股份,shaganggufen,sggf
6657,300956,sz300956,英力股份,yingligufen,ylgf
6659,002851,sz002851,麦格米特,maigemite,mgmt
6660,001914,sz001914,招商积余,zhaoshangjiyu,zsjy
6661,002532,sz002532,天山铝业,tianshanlvye,tsly
6662,300659,sz300659,中孚信息,zhongfuxinxi,zfxx
6663,300662,sz300662,科锐国际,keruiguoji,krgj
6664,002212,sz002212,天融信,tianrongxin,trx
6665,002085,sz002085,万丰奥威,wanfengaowei,wfaw
6666,002301,sz002301,齐心集团,qixinjituan,qxjt
6667,688633,sh688633,星球石墨,xingqiushimo,xqsm
6668,688606,sh688606,奥泰生物,aotaishengwu,atsw
6669,300955,sz300955,嘉亨家化,jiahengjiahua,jhjh
6672,300383,sz300383,光环新网,guanghuanxinwang,ghxw
6673,603690,sh603690,至纯科技,zhichunkeji,zckj
6674,002442,sz002442,龙星化工,longxinghuagong,lxhg
6675,688018,sh688018,乐鑫科技,lexinkeji,lxkj
6676,002726,sz002726,龙大肉食,longdaroushi,ldrs
6679,603843,sh603843,正平股份,zhengpinggufen,zpgf
6680,002545,sz002545,东方铁塔,dongfangtieta,dftt
6681,002252,sz002252,上海莱士,shanghailaishi,shls
6682,300091,sz300091,金通灵,jintongling,jtl
6683,300280,sz300280,紫天科技,zitiankeji,ztkj
6684,603718,sh603718,海利生物,hailishengwu,hlsw
6685,201872,sz201872,招港B,zhaogangB,zgB
6687,002799,sz002799,环球印务,huanqiuyinwu,hqyw
6688,300337,sz300337,银邦股份,yinbanggufen,ybgf
6689,002423,sz002423,中粮资本,zhongliangziben,zlzb
6690,688010,sh688010,福光股份,fuguanggufen,fggf
6691,002650,sz002650,加加食品,jiajiashipin,jjsp
6692,688116,sh688116,天奈科技,tiannaikeji,tnkj
6693,688333,sh688333,铂力特,bolite,blt
6694,688066,sh688066,航天宏图,hangtianhongtu,htht
6695,688008,sh688008,澜起科技,lanqikeji,lqkj
6696,688009,sh688009,中国通号,zhongguotonghao,zgth
6697,688019,sh688019,安集科技,anjikeji,ajkj
6698,688007,sh688007,光峰科技,guangfengkeji,gfkj
6699,300455,sz300455,康拓红外,kangtahongwai,kthw
6700,688099,sh688099,晶晨股份,jingchengufen,jcgf
6701,688005,sh688005,容百科技,rongbaikeji,rbkj
6702,688011,sh688011,新光光电,xinguangguangdian,xggd
6703,300593,sz300593,新雷能,xinleineng,xln
6704,688068,sh688068,热景生物,rejingshengwu,rjsw
6705,300341,sz300341,麦克奥迪,maikeaodi,mkad
6706,688016,sh688016,心脉医疗,xinmaiyiliao,xmyl
6707,688033,sh688033,天宜上佳,tianyishangjia,tysj
6708,603636,sh603636,南威软件,nanweiruanjian,nwrj
6709,300464,sz300464,星徽股份,xinghuigufen,xhgf
6710,688122,sh688122,西部超导,xibuchaodao,xbcd
6711,002857,sz002857,三晖电气,sanhuidianqi,shdq
6712,200019,sz200019,深粮B,shenliangB,slB
6713,002870,sz002870,香山股份,xiangshangufen,xsgf
6714,603998,sh603998,方盛制药,fangshengzhiyao,fszy
6715,688022,sh688022,瀚川智能,hanchuanzhineng,hczn
6716,603667,sh603667,五洲新春,wuzhouxinchun,wzxc
6717,688088,sh688088,虹软科技,hongruankeji,hrkj
6718,688030,sh688030,山石网科,shanshiwangke,sswk
6719,688168,sh688168,安博通,anbotong,abt
6720,688020,sh688020,方邦股份,fangbanggufen,fbgf
6721,688036,sh688036,传音控股,chuanyinkonggu,cykg
6722,688002,sh688002,睿创微纳,ruichuangweina,rcwn
6723,300225,sz300225,金力泰,jinlitai,jlt
6724,603887,sh603887,城地香江,chengdixiangjiang,cdxj
6725,688006,sh688006,杭可科技,hangkekeji,hkkj
6726,002034,sz002034,旺能环境,wangnenghuanjing,wnhj
6727,002345,sz002345,潮宏基,chaohongji,chj
6728,002520,sz002520,日发精机,rifajingji,rfjj
6729,002580,sz002580,圣阳股份,shengyanggufen,sygf
6730,300290,sz300290,荣科科技,rongkekeji,rkkj
6731,688188,sh688188,柏楚电子,baichudianzi,bcdz
6733,300586,sz300586,美联新材,meilianxincai,mlxc
6734,002866,sz002866,传艺科技,chuanyikeji,cykj
6735,002523,sz002523,天桥起重,tianqiaoqizhong,tqqz
6736,300409,sz300409,道氏技术,daoshijishu,dsjs
6737,300424,sz300424,航新科技,hangxinkeji,hxkj
6738,300656,sz300656,民德电子,mindedianzi,mddz
6739,688028,sh688028,沃尔德,woerde,wed
6740,300390,sz300390,天华超净,tianhuachaojing,thcj
6741,300578,sz300578,会畅通讯,huichangtongxun,hctx
6742,002515,sz002515,金字火腿,jinzihuotui,jzht
6743,300240,sz300240,飞力达,feilida,fld
6744,300457,sz300457,赢合科技,yinghekeji,yhkj
6745,603725,sh603725,天安新材,tiananxincai,taxc
6746,688001,sh688001,华兴源创,huaxingyuanchuang,hxyc
6747,688003,sh688003,天准科技,tianzhunkeji,tzkj
6748,300640,sz300640,德艺文创,deyiwenchuang,dywc
6749,688015,sh688015,交控科技,jiaokongkeji,jkkj
6750,200029,sz200029,深深房B,shenshenfangB,ssfB
6751,002738,sz002738,中矿资源,zhongkuangziyuan,zkzy
6752,688388,sh688388,嘉元科技,jiayuankeji,jykj
6753,688029,sh688029,南微医学,nanweiyixue,nwyx
6754,300067,sz300067,安诺其,annuoqi,anq
6755,002538,sz002538,司尔特,sierte,set
6756,300682,sz300682,朗新科技,langxinkeji,lxkj
6757,603822,sh603822,嘉澳环保,jiaaohuanbao,jahb
6758,000029,sz000029,深深房A,shenshenfangA,ssfA
6759,002647,sz002647,仁东控股,rendongkonggu,rdkg
6762,002163,sz002163,海南发展,hainanfazhan,hnfz
6763,002413,sz002413,雷科防务,leikefangwu,lkfw
6765,688321,sh688321,微芯生物,weixinshengwu,wxsw
6766,688012,sh688012,中微公司,zhongweigongsi,zwgs
6767,300159,sz300159,新研股份,xinyangufen,xygf
6774,000905,sh000905,中证500,zhongzheng500,zz500
6777,601279,sh601279,英利汽车,yingliqiche,ylqc
6778,300971,sz300971,博亚精工,boyajinggong,byjg
6779,688663,sh688663,新风光,xinfengguang,xfg
6780,300968,sz300968,格林精密,gelinjingmi,gljm
6781,688315,sh688315,诺禾致源,nuohezhiyuan,nhzy
6782,300967,sz300967,晓鸣股份,xiaominggufen,xmgf
6783,688683,sh688683,莱尔科技,laierkeji,lekj
6784,688611,sh688611,杭州柯林,hangzhoukelin,hzkl
6785,605378,sh605378,野马电池,yemadianchi,ymdc
6786,688468,sh688468,科美诊断,kemeizhenduan,kmzd
6787,300970,sz300970,华绿生物,hualvshengwu,hlsw
6788,300969,sz300969,恒帅股份,hengshuaigufen,hsgf
6789,300966,sz300966,共同药业,gongtongyaoye,gtyy
6790,688636,sh688636,智明达,zhimingda,zmd
6791,688191,sh688191,智洋创新,zhiyangchuangxin,zycx
6792,300963,sz300963,中洲特材,zhongzhoutecai,zztc
6793,300962,sz300962,中金辐照,zhongjinfuzhao,zjfz
6794,003043,sz003043,华亚智能,huayazhineng,hyzn
6795,003042,sz003042,中农联合,zhongnonglianhe,znlh
6796,003041,sz003041,真爱美家,zhenaimeijia,zamj
6797,688662,sh688662,富信科技,fuxinkeji,fxkj
6798,688630,sh688630,芯碁微装,xinqiweizhuang,xqwz
6799,688260,sh688260,昀冢科技,yunzhongkeji,yzkj
6800,300965,sz300965,恒宇信通,hengyuxintong,hyxt
6801,688659,sh688659,元琛科技,yuanchenkeji,yckj
6802,603324,sh603324,盛剑环境,shengjianhuanjing,sjhj
6803,688626,sh688626,翔宇医疗,xiangyuyiliao,xyyl
6804,300961,sz300961,深水海纳,shenshuihaina,sshn
6805,688109,sh688109,品茗股份,pinminggufen,pmgf
6806,300960,sz300960,通业科技,tongyekeji,tykj
6807,688661,sh688661,和林微纳,helinweina,hlwn
6808,688195,sh688195,腾景科技,tengjingkeji,tjkj
6809,300958,sz300958,建工修复,jiangongxiufu,jgxf
6810,300957,sz300957,贝泰妮,beitaini,btn
6811,300959,sz300959,线上线下,xianshangxianxia,xsxx
6812,605339,sh605339,南侨食品,nanqiaoshipin,nqsp
6813,001206,sz001206,依依股份,yiyigufen,yygf
6814,688217,sh688217,睿昂基因,ruiangjiyin,rajy
6815,688565,sh688565,力源科技,liyuankeji,lykj
6816,605488,sh605488,福莱新材,fulaixincai,flxc
6817,688685,sh688685,迈信林,maixinlin,mxl
6818,688355,sh688355,明志科技,mingzhikeji,mzkj
6819,001205,sz001205,盛航股份,shenghanggufen,shgf
6820,688097,sh688097,博众精工,bozhongjinggong,bzjg
6821,688655,sh688655,迅捷兴,xunjiexing,xjx
6822,605196,sh605196,华通线缆,huatongxianlan,htxl
6823,300990,sz300990,同飞股份,tongfeigufen,tfgf
6824,300987,sz300987,川网传媒,chuanwangchuanmei,cwcm
6825,688113,sh688113,联测科技,liancekeji,lckj
6826,605305,sh605305,中际联合,zhongjilianhe,zjlh
6827,300989,sz300989,蕾奥规划,leiaoguihua,lagh
6828,300988,sz300988,津荣天宇,jinrongtianyu,jrty
6829,605080,sh605080,浙江自然,zhejiangziran,zjzr
6830,605300,sh605300,佳禾食品,jiaheshipin,jhsp
6831,001203,sz001203,大中矿业,dazhongkuangye,dzky
6832,688395,sh688395,正弦电气,zhengxiandianqi,zxdq
6833,688383,sh688383,新益昌,xinyichang,xyc
6834,688323,sh688323,瑞华泰,ruihuatai,rht
6835,600906,sh600906,财达证券,caidazhengquan,cdzq
6836,300986,sz300986,志特新材,zhitexincai,ztxc
6837,300985,sz300985,致远新能,zhiyuanxinneng,zyxn
6838,001202,sz001202,炬申股份,jushengufen,jsgf
6839,605180,sh605180,华生科技,huashengkeji,hskj
6840,605089,sh605089,味知香,weizhixiang,wzx
6841,300982,sz300982,苏文电能,suwendianneng,swdn
6842,300981,sz300981,中红医疗,zhonghongyiliao,zhyl
6843,605289,sh605289,罗曼股份,luomangufen,lmgf
6844,001201,sz001201,东瑞股份,dongruigufen,drgf
6845,300979,sz300979,华利集团,hualijituan,hljt
6846,300978,sz300978,东箭科技,dongjiankeji,djkj
6847,688639,sh688639,华恒生物,huahengshengwu,hhsw
6848,300975,sz300975,商络电子,shangluodianzi,sldz
6849,688682,sh688682,霍莱沃,huolaiwo,hlw
6850,688201,sh688201,信安世纪,xinanshiji,xasj
6851,605016,sh605016,百龙创园,bailongchuangyuan,blcy
6852,605117,sh605117,德业股份,deyegufen,dygf
6853,300983,sz300983,尤安设计,youansheji,yasj
6854,300980,sz300980,祥源新材,xiangyuanxincai,xyxc
6855,688533,sh688533,上声电子,shangshengdianzi,ssdz
6856,605086,sh605086,龙高股份,longgaogufen,lggf
6857,300977,sz300977,深圳瑞捷,shenzhenruijie,szrj
6858,605098,sh605098,行动教育,xingdongjiaoyu,xdjy
6859,300976,sz300976,达瑞电子,daruidianzi,drdz
6860,300973,sz300973,立高食品,ligaoshipin,lgsp
6861,300972,sz300972,万辰生物,wanchenshengwu,wcsw
6862,601528,sh601528,瑞丰银行,ruifengyinhang,rfyh
6863,688597,sh688597,煜邦电力,yubangdianli,ybdl
6864,601665,sh601665,齐鲁银行,qiluyinhang,qlyh
6866,301011,sz301011,华立科技,hualikeji,hlkj
6867,301010,sz301010,晶雪节能,jingxuejieneng,jxjn
6868,301009,sz301009,可靠股份,kekaogufen,kkgf
6869,688700,sh688700,东威科技,dongweikeji,dwkj
6870,688067,sh688067,爱威科技,aiweikeji,awkj
6871,603529,sh603529,爱玛科技,aimakeji,amkj
6872,688681,sh688681,科汇股份,kehuigufen,khgf
6873,301007,sz301007,德迈仕,demaishi,dms
6874,688345,sh688345,博力威,boliwei,blw
6875,605259,sh605259,绿田机械,lvtianjixie,ltjx
6876,600905,sh600905,三峡能源,sanxianengyuan,sxny
6877,688269,sh688269,凯立新材,kailixincai,klxc
6878,688131,sh688131,皓元医药,haoyuanyiyao,hyyy
6879,301008,sz301008,宏昌科技,hongchangkeji,hckj
6880,688625,sh688625,呈和科技,chenghekeji,chkj
6881,688319,sh688319,欧林生物,oulinshengwu,olsw
6882,301006,sz301006,迈拓股份,maitagufen,mtgf
6883,605319,sh605319,无锡振华,wuxizhenhua,wxzh
6884,601156,sh601156,东航物流,donghangwuliu,dhwl
6885,301002,sz301002,崧盛股份,songshenggufen,ssgf
6886,688117,sh688117,圣诺生物,shengnuoshengwu,snsw
6887,300997,sz300997,欢乐家,huanlejia,hlj
6888,300996,sz300996,普联软件,pulianruanjian,plrj
6889,301005,sz301005,超捷股份,chaojiegufen,cjgf
6890,300998,sz300998,宁波方正,ningbofangzheng,nbfz
6891,301003,sz301003,江苏博云,jiangsuboyun,jsby
6892,605296,sh605296,神农集团,shennongjituan,snjt
6893,605189,sh605189,富春染织,fuchunranzhi,fcrz
6894,301001,sz301001,凯淳股份,kaichungufen,kcgf
6895,301000,sz301000,肇民科技,zhaominkeji,zmkj
6896,688538,sh688538,和辉光电,hehuiguangdian,hhgd
6897,605499,sh605499,东鹏饮料,dongpengyinliao,dpyl
6898,603836,sh603836,海程邦达,haichengbangda,hcbd
6899,603511,sh603511,爱慕股份,aimugufen,amgf
6900,300614,sz300614,百川畅银,baichuanchangyin,bccy
6901,605090,sh605090,九丰能源,jiufengnengyuan,jfny
6902,300995,sz300995,奇德新材,qidexincai,qdxc
6903,300993,sz300993,玉马遮阳,yumazheyang,ymzy
6904,300992,sz300992,泰福泵业,taifubengye,tfby
6905,688359,sh688359,三孚新科,sanfuxinke,sfxk
6906,688613,sh688613,奥精医疗,aojingyiliao,ajyl
6907,688076,sh688076,诺泰生物,nuotaishengwu,ntsw
6908,600032,sh600032,浙江新能,zhejiangxinneng,zjxn
6909,300991,sz300991,创益通,chuangyitong,cyt
6910,688660,sh688660,电气风电,dianqifengdian,dqfd
6911,688314,sh688314,康拓医疗,kangtayiliao,ktyl
6912,688575,sh688575,亚辉龙,yahuilong,yhl
6913,688517,sh688517,金冠电气,jinguandianqi,jgdq
6914,688621,sh688621,阳光诺和,yangguangnuohe,ygnh
6915,688425,sh688425,铁建重工,tiejianzhonggong,tjzg
6916,605028,sh605028,世茂能源,shimaonengyuan,smny
6917,001207,sz001207,联科科技,liankekeji,lkkj
6919,688216,sh688216,气派科技,qipaikeji,qpkj
6920,301012,sz301012,扬电科技,yangdiankeji,ydkj
6921,001208,sz001208,华菱线缆,hualingxianlan,hlxl
6922,688690,sh688690,纳微科技,naweikeji,nwkj
6923,002524,sz002524,光正眼科,guangzhengyanke,gzyk
6925,300411,sz300411,金盾股份,jindungufen,jdgf
6926,688276,sh688276,百克生物,baikeshengwu,bksw
6927,300984,sz300984,金沃股份,jinwogufen,jwgf
6928,301013,sz301013,利和兴,lihexing,lhx
6929,001209,sz001209,洪兴股份,hongxinggufen,hxgf
6930,688601,sh688601,力芯微,lixinwei,lxw
6931,301004,sz301004,嘉益股份,jiayigufen,jygf
6932,603171,sh603171,税友股份,shuiyougufen,sygf
6933,688367,sh688367,工大高科,gongdagaoke,gdgk
6934,605056,sh605056,咸亨国际,xianhengguoji,xhgj
6935,605011,sh605011,杭州热电,hangzhouredian,hzrd
6936,301015,sz301015,百洋医药,baiyangyiyao,byyy
6937,688499,sh688499,利元亨,liyuanheng,lyh
6938,688161,sh688161,威高骨科,weigaoguke,wggk
6939,601921,sh601921,浙版传媒,zhebanchuanmei,zbcm
6940,301017,sz301017,漱玉平民,shuyupingmin,sypm
6941,301016,sz301016,雷尔伟,leierwei,lew
6942,301018,sz301018,申菱环境,shenlinghuanjing,slhj
6943,688239,sh688239,航宇科技,hangyukeji,hykj
6944,301019,sz301019,宁波色母,ningbosemu,nbsm
6945,688226,sh688226,威腾电气,weitengdianqi,wtdq
6946,301021,sz301021,英诺激光,yingnuojiguang,ynjg
6947,301020,sz301020,密封科技,mifengkeji,mfkj
6948,301022,sz301022,海泰科,haitaike,htk
6949,605162,sh605162,新中港,xinzhonggang,xzg
6950,001210,sz001210,金房节能,jinfangjieneng,jfjn
6951,605287,sh605287,德才股份,decaigufen,dcgf
6953,688087,sh688087,英科再生,yingkezaisheng,ykzs
6956,688789,sh688789,宏华数科,honghuashuke,hhsk
6957,301039,sz301039,中集车辆,zhongjicheliang,zjcl
6958,688305,sh688305,科德数控,kedeshukong,kdsk
6959,605020,sh605020,永和股份,yonghegufen,yhgf
6960,688799,sh688799,华纳药厂,huanayaochang,hnyc
6961,688038,sh688038,中科通达,zhongketongda,zktd
6962,301023,sz301023,江南奕帆,jiangnanyifan,jnyf
6963,301025,sz301025,读客文化,dukewenhua,dkwh
6964,301026,sz301026,浩通科技,haotongkeji,htkj
6965,688793,sh688793,倍轻松,beiqingsong,bqs
6966,301027,sz301027,华蓝集团,hualanjituan,hljt
6967,605365,sh605365,立达信,lidaxin,ldx
6968,688501,sh688501,青达环保,qingdahuanbao,qdhb
6971,301028,sz301028,东亚机械,dongyajixie,dyjx
6974,301030,sz301030,仕净科技,shijingkeji,sjkj
6975,688800,sh688800,瑞可达,ruikeda,rkd
6976,301029,sz301029,怡合达,yiheda,yhd
6977,301031,sz301031,中熔电气,zhongrongdianqi,zrdq
6979,688303,sh688303,大全能源,daquannengyuan,dqny
6980,301033,sz301033,迈普医学,maipuyixue,mpyx
6981,301032,sz301032,新柴股份,xinchaigufen,xcgf
6982,688768,sh688768,容知日新,rongzhirixin,rzrx
6983,605167,sh605167,利柏特,libaite,lbt
6984,601825,sh601825,沪农商行,hunongshanghang,hnsh
6986,688296,sh688296,和达科技,hedakeji,hdkj
6987,301035,sz301035,润丰股份,runfenggufen,rfgf
6988,688718,sh688718,唯赛勃,weisaibo,wsb
6991,301038,sz301038,深水规院,shenshuiguiyuan,ssgy
6992,688071,sh688071,华依科技,huayikeji,hykj
6993,301037,sz301037,保立佳,baolijia,blj
6994,301036,sz301036,双乐股份,shuanglegufen,slgf
7000,001212,sz001212,中旗新材,zhongqixincai,zqxc
7001,688670,sh688670,金迪克,jindike,jdk
7002,688511,sh688511,天微电子,tianweidianzi,twdz
7003,688509,sh688509,正元地信,zhengyuandixin,zydx
7004,605577,sh605577,龙版传媒,longbanchuanmei,lbcm
7005,605507,sh605507,国邦医药,guobangyiyao,gbyy
7006,301040,sz301040,中环海陆,zhonghuanhailu,zhhl
7007,300774,sz300774,倍杰特,beijiete,bjt
7008,301024,sz301024,霍普股份,huopugufen,hpgf
7011,688385,sh688385,复旦微电,fudanweidian,fdwd
7012,301041,sz301041,金百泽,jinbaize,jbz
7013,300994,sz300994,久祺股份,jiuqigufen,jqgf
7022,688778,sh688778,厦钨新能,shawuxinneng,swxn
7023,000688,sh000688,科创50,kechuang50,kc50
7024,688148,sh688148,芳源股份,fangyuangufen,fygf
7026,300814,sz300814,中富电路,zhongfudianlu,zfdl
7027,605589,sh605589,圣泉集团,shengquanjituan,sqjt
7028,301042,sz301042,安联锐视,anlianruishi,alrs
7029,001211,sz001211,双枪科技,shuangqiangkeji,sqkj
7030,688779,sh688779,长远锂科,changyuanlike,cylk
7031,301043,sz301043,绿岛风,lvdaofeng,ldf
7032,300964,sz300964,本川智能,benchuanzhineng,bczn
7033,688787,sh688787,海天瑞声,haitianruisheng,htrs
7034,688798,sh688798,艾为电子,aiweidianzi,awdz
7035,301045,sz301045,天禄科技,tianlukeji,tlkj
7036,605588,sh605588,冠石科技,guanshikeji,gskj
7037,688733,sh688733,壹石通,yishitong,yst
7038,301046,sz301046,能辉科技,nenghuikeji,nhkj
7039,001213,sz001213,中铁特货,zhongtietehuo,ztth
7040,605069,sh605069,正和生态,zhengheshengtai,zhst
7041,688728,sh688728,格科微,gekewei,gkw
7042,605580,sh605580,恒盛能源,hengshengnengyuan,hsny
7043,601728,sh601728,中国电信,zhongguodianxin,zgdx
7044,301048,sz301048,金鹰重工,jinyingzhonggong,jyzg
7045,301047,sz301047,义翘神州,yiqiaoshenzhou,yqsz
7046,300844,sz300844,山水比德,shanshuibide,ssbd
7047,688766,sh688766,普冉股份,purangufen,prgf
7048,688786,sh688786,悦安新材,yueanxincai,yaxc
7049,301050,sz301050,雷电微力,leidianweili,ldwl
7050,301049,sz301049,超越科技,chaoyuekeji,cykj
